trade_number,direction,entry_dt,entry_price,entry_qty,exit_dt,exit_price,exit_qty,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,entry_signal,duration_bars
572,LONG,2007-05-14,143.7,1.0,2007-05-15,143.9,1.0,0.20000000000001705,0.0,2.999999992425728e-06,0.20000000000001705,0.0013917884481560172,Close entry(s) order TEST,BuySignal,
573,LONG,2007-05-16,145.5,1.0,2007-05-17,149.2,1.0,3.6999999999999886,0.0,0.0,3.6999999999999886,0.02542955326460472,Close entry(s) order TEST,BuySignal,
574,LONG,2007-05-18,151.0,1.0,2007-05-21,152.6,1.0,1.5999999999999943,0.0,0.0,1.5999999999999943,0.01059602649006619,Close entry(s) order TEST,BuySignal,
575,LONG,2007-05-22,161.0,1.0,2007-05-23,159.3,1.0,-1.6999999999999886,0.0,0.0,-1.6999999999999886,-0.01055900621118,Close entry(s) order TEST,BuySignal,
576,LONG,2007-05-24,162.0,1.0,2007-05-25,156.8,1.0,-5.199999999999989,0.0,0.0,-5.199999999999989,-0.032098765432098664,Close entry(s) order TEST,BuySignal,
577,LONG,2007-05-28,162.0,1.0,2007-05-29,172.9,1.0,10.900000000000006,0.0,0.0,10.900000000000006,0.06728395061728398,Close entry(s) order TEST,BuySignal,
578,LONG,2007-05-30,175.1,1.0,2007-05-31,174.9,1.0,-0.19999999999998863,0.0,0.04999699999999052,-0.19999999999998863,-0.0011422044545973398,Close entry(s) order TEST,BuySignal,
579,LONG,2007-06-01,180.8,1.0,2007-06-04,182.1,1.0,1.299999999999983,0.0,2.999999992425728e-06,1.299999999999983,0.007190265486725522,Close entry(s) order TEST,BuySignal,
580,LONG,2007-06-05,178.1,1.0,2007-06-06,171.2,1.0,-6.900000000000006,0.0,0.04999699999999052,-6.900000000000006,-0.0387422796181921,Close entry(s) order TEST,BuySignal,
581,LONG,2007-06-07,177.0,1.0,2007-06-08,177.6,1.0,0.5999999999999943,0.0,0.0,0.5999999999999943,0.003389830508474523,Close entry(s) order TEST,BuySignal,
582,LONG,2007-06-11,179.9,1.0,2007-06-12,183.5,1.0,3.5999999999999943,0.0,6.000000013273166e-06,3.5999999999999943,0.020011117287381808,Close entry(s) order TEST,BuySignal,
583,LONG,2007-06-13,180.0,1.0,2007-06-14,176.8,1.0,-3.1999999999999886,0.0,0.0,-3.1999999999999886,-0.01777777777777767,Close entry(s) order TEST,BuySignal,
584,LONG,2007-06-15,181.9,1.0,2007-06-18,190.1,1.0,8.199999999999989,0.0,6.000000013273166e-06,8.199999999999989,0.04507971412864209,Close entry(s) order TEST,BuySignal,
585,LONG,2007-06-19,196.9,1.0,2007-06-20,205.2,1.0,8.299999999999983,0.0,0.04999699999999052,8.299999999999983,0.042153377348908005,Close entry(s) order TEST,BuySignal,
586,LONG,2007-06-21,214.0,1.0,2007-06-22,208.0,1.0,-6.0,0.0,0.0,-6.0,-0.028037383177570097,Close entry(s) order TEST,BuySignal,
587,LONG,2007-06-25,204.9,1.0,2007-06-26,211.9,1.0,7.0,0.0,0.049993999999998096,7.0,0.03416300634455838,Close entry(s) order TEST,BuySignal,
588,LONG,2007-06-27,206.0,1.0,2007-06-28,204.6,1.0,-1.4000000000000057,0.0,0.0,-1.4000000000000057,-0.006796116504854344,Close entry(s) order TEST,BuySignal,
589,LONG,2007-06-29,214.0,1.0,2007-07-02,222.9,1.0,8.900000000000006,0.0,0.0,8.900000000000006,0.041588785046728916,Close entry(s) order TEST,BuySignal,
590,LONG,2007-07-03,240.0,1.0,2007-07-04,232.1,1.0,-7.900000000000006,0.0,0.0,-7.900000000000006,-0.032916666666666705,Close entry(s) order TEST,BuySignal,
591,LONG,2007-07-05,234.1,1.0,2007-07-06,228.0,1.0,-6.099999999999994,0.0,0.04999699999999052,-6.099999999999994,-0.026057240495514722,Close entry(s) order TEST,BuySignal,
592,LONG,2007-07-09,232.5,1.0,2007-07-10,237.9,1.0,5.400000000000006,0.0,0.0,5.400000000000006,0.023225806451612874,Close entry(s) order TEST,BuySignal,
593,LONG,2007-07-11,230.0,1.0,2007-07-12,233.5,1.0,3.5,0.0,0.0,3.5,0.01521739130434785,Close entry(s) order TEST,BuySignal,
594,LONG,2007-07-13,235.4,1.0,2007-07-16,236.0,1.0,0.5999999999999943,0.0,0.04999699999999052,0.5999999999999943,0.002548853016142605,Close entry(s) order TEST,BuySignal,
595,LONG,2007-07-17,246.1,1.0,2007-07-18,245.0,1.0,-1.0999999999999943,0.0,6.000000013273166e-06,-1.0999999999999943,-0.004469727752945962,Close entry(s) order TEST,BuySignal,
596,LONG,2007-07-19,253.7,1.0,2007-07-20,250.0,1.0,-3.6999999999999886,0.0,2.999999992425728e-06,-3.6999999999999886,-0.014584154513204495,Close entry(s) order TEST,BuySignal,
597,LONG,2007-07-23,252.0,1.0,2007-07-24,250.5,1.0,-1.5,0.0,0.0,-1.5,-0.005952380952380931,Close entry(s) order TEST,BuySignal,
598,LONG,2007-07-25,260.5,1.0,2007-07-26,258.0,1.0,-2.5,0.0,0.0,-2.5,-0.009596928982725572,Close entry(s) order TEST,BuySignal,
599,LONG,2007-07-27,252.0,1.0,2007-07-30,245.0,1.0,-7.0,0.0,0.0,-7.0,-0.02777777777777779,Close entry(s) order TEST,BuySignal,
600,LONG,2007-07-31,251.0,1.0,2007-08-01,244.5,1.0,-6.5,0.0,0.0,-6.5,-0.02589641434262946,Close entry(s) order TEST,BuySignal,
601,LONG,2007-08-02,230.0,1.0,2007-08-03,242.9,1.0,12.900000000000006,0.0,0.0,12.900000000000006,0.05608695652173923,Close entry(s) order TEST,BuySignal,
602,LONG,2007-08-06,239.0,1.0,2007-08-07,245.8,1.0,6.800000000000011,0.0,0.0,6.800000000000011,0.028451882845188292,Close entry(s) order TEST,BuySignal,
603,LONG,2007-08-08,243.0,1.0,2007-08-09,251.8,1.0,8.800000000000011,0.0,0.0,8.800000000000011,0.03621399176954743,Close entry(s) order TEST,BuySignal,
604,LONG,2007-08-10,242.0,1.0,2007-08-13,247.7,1.0,5.699999999999989,0.0,0.0,5.699999999999989,0.023553719008264418,Close entry(s) order TEST,BuySignal,
605,LONG,2007-08-14,244.0,1.0,2007-08-16,233.0,1.0,-11.0,0.0,0.0,-11.0,-0.04508196721311475,Close entry(s) order TEST,BuySignal,
606,LONG,2007-08-17,224.7,1.0,2007-08-20,226.4,1.0,1.700000000000017,0.0,2.999999992425728e-06,1.700000000000017,0.007565643079661788,Close entry(s) order TEST,BuySignal,
607,LONG,2007-08-21,225.2,1.0,2007-08-22,217.7,1.0,-7.5,0.0,0.05000000000001137,-7.5,-0.03330373001776199,Close entry(s) order TEST,BuySignal,
608,LONG,2007-08-23,209.7,1.0,2007-08-24,218.1,1.0,8.400000000000006,0.0,2.999999992425728e-06,8.400000000000006,0.0400572246065809,Close entry(s) order TEST,BuySignal,
609,LONG,2007-08-27,232.1,1.0,2007-08-28,226.5,1.0,-5.599999999999994,0.0,0.04999699999999052,-5.599999999999994,-0.024127531236535993,Close entry(s) order TEST,BuySignal,
610,LONG,2007-08-29,224.2,1.0,2007-08-30,227.4,1.0,3.200000000000017,0.0,0.05000000000001137,3.200000000000017,0.014272970561998388,Close entry(s) order TEST,BuySignal,
611,LONG,2007-08-31,241.0,1.0,2007-09-03,254.0,1.0,13.0,0.0,0.0,13.0,0.053941908713692976,Close entry(s) order TEST,BuySignal,
612,LONG,2007-09-04,256.0,1.0,2007-09-05,256.7,1.0,0.6999999999999886,0.0,0.0,0.6999999999999886,0.0027343749999999556,Close entry(s) order TEST,BuySignal,
613,LONG,2007-09-06,254.4,1.0,2007-09-07,243.7,1.0,-10.700000000000017,0.0,6.000000013273166e-06,-10.700000000000017,-0.042059748427673016,Close entry(s) order TEST,BuySignal,
614,LONG,2007-09-10,227.6,1.0,2007-09-11,232.0,1.0,4.400000000000006,0.0,6.000000013273166e-06,4.400000000000006,0.019332161687170446,Close entry(s) order TEST,BuySignal,
615,LONG,2007-09-12,238.8,1.0,2007-09-13,250.9,1.0,12.099999999999994,0.0,2.999999992425728e-06,12.099999999999994,0.05067001675041882,Close entry(s) order TEST,BuySignal,
616,LONG,2007-09-14,271.0,1.0,2007-09-17,258.5,1.0,-12.5,0.0,0.0,-12.5,-0.04612546125461259,Close entry(s) order TEST,BuySignal,
617,LONG,2007-09-18,266.5,1.0,2007-09-19,276.0,1.0,9.5,0.0,0.04998799999998482,9.5,0.03564727954971847,Close entry(s) order TEST,BuySignal,
618,LONG,2007-09-20,279.0,1.0,2007-09-21,291.2,1.0,12.199999999999989,0.0,0.0,12.199999999999989,0.043727598566308146,Close entry(s) order TEST,BuySignal,
619,LONG,2007-09-24,285.0,1.0,2007-09-25,286.0,1.0,1.0,0.0,0.0,1.0,0.0035087719298245723,Close entry(s) order TEST,BuySignal,
620,LONG,2007-09-26,286.4,1.0,2007-09-27,297.8,1.0,11.400000000000034,0.0,5.999999984851456e-06,11.400000000000034,0.03980446927374315,Close entry(s) order TEST,BuySignal,
621,LONG,2007-09-28,300.0,1.0,2007-10-01,297.0,1.0,-3.0,0.0,0.0,-3.0,-0.010000000000000009,Close entry(s) order TEST,BuySignal,
622,LONG,2007-10-03,302.8,1.0,2007-10-04,301.0,1.0,-1.8000000000000114,0.0,1.2000000026546331e-05,-1.8000000000000114,-0.005944517833553542,Close entry(s) order TEST,BuySignal,
623,LONG,2007-10-05,313.0,1.0,2007-10-08,315.0,1.0,2.0,0.0,0.0,2.0,0.006389776357827559,Close entry(s) order TEST,BuySignal,
624,LONG,2007-10-09,297.1,1.0,2007-10-10,306.8,1.0,9.699999999999989,0.0,5.999999984851456e-06,9.699999999999989,0.03264893975092553,Close entry(s) order TEST,BuySignal,
625,LONG,2007-10-11,315.4,1.0,2007-10-12,319.8,1.0,4.400000000000034,0.0,5.999999984851456e-06,4.400000000000034,0.013950538998097839,Close entry(s) order TEST,BuySignal,
626,LONG,2007-10-15,340.0,1.0,2007-10-16,340.0,1.0,0.0,0.0,0.0,0.0,0.0,Close entry(s) order TEST,BuySignal,
627,LONG,2007-10-17,325.0,1.0,2007-10-18,335.0,1.0,10.0,0.0,0.0,10.0,0.03076923076923066,Close entry(s) order TEST,BuySignal,
628,LONG,2007-10-19,301.0,1.0,2007-10-22,279.7,1.0,-21.30000000000001,0.0,0.0,-21.30000000000001,-0.07076411960132889,Close entry(s) order TEST,BuySignal,
629,LONG,2007-10-23,293.6,1.0,2007-10-24,328.0,1.0,34.39999999999998,0.0,0.049993999999969674,34.39999999999998,0.11716621253405979,Close entry(s) order TEST,BuySignal,
630,LONG,2007-10-25,330.0,1.0,2007-10-26,325.0,1.0,-5.0,0.0,0.0,-5.0,-0.015151515151515138,Close entry(s) order TEST,BuySignal,
631,LONG,2007-10-29,331.0,1.0,2007-10-30,341.5,1.0,10.5,0.0,0.0,10.5,0.031722054380664666,Close entry(s) order TEST,BuySignal,
632,LONG,2007-10-31,325.0,1.0,2007-11-01,332.6,1.0,7.600000000000023,0.0,0.0,7.600000000000023,0.02338461538461556,Close entry(s) order TEST,BuySignal,
633,LONG,2007-11-02,319.0,1.0,2007-11-05,320.0,1.0,1.0,0.0,0.0,1.0,0.0031347962382444194,Close entry(s) order TEST,BuySignal,
634,LONG,2007-11-06,321.3,1.0,2007-11-07,323.0,1.0,1.6999999999999886,0.0,1.2000000026546331e-05,1.6999999999999886,0.005291005291005346,Close entry(s) order TEST,BuySignal,
635,LONG,2007-11-08,309.0,1.0,2007-11-12,331.0,1.0,22.0,0.0,0.0,22.0,0.07119741100323629,Close entry(s) order TEST,BuySignal,
636,LONG,2007-11-13,370.0,1.0,2007-11-14,401.0,1.0,31.0,0.0,0.0,31.0,0.08378378378378382,Close entry(s) order TEST,BuySignal,
637,LONG,2007-11-15,420.0,1.0,2007-11-16,400.0,1.0,-20.0,0.0,0.0,-20.0,-0.04761904761904767,Close entry(s) order TEST,BuySignal,
638,LONG,2007-11-19,390.0,1.0,2007-11-20,395.5,1.0,5.5,0.0,0.0,5.5,0.014102564102564052,Close entry(s) order TEST,BuySignal,
639,LONG,2007-11-21,415.0,1.0,2007-11-22,385.0,1.0,-30.0,0.0,0.0,-30.0,-0.07228915662650603,Close entry(s) order TEST,BuySignal,
640,LONG,2007-11-23,382.0,1.0,2007-11-26,404.0,1.0,22.0,0.0,0.0,22.0,0.05759162303664911,Close entry(s) order TEST,BuySignal,
641,LONG,2007-11-27,395.0,1.0,2007-11-28,392.0,1.0,-3.0,0.0,0.0,-3.0,-0.0075949367088608,Close entry(s) order TEST,BuySignal,
642,LONG,2007-11-29,393.7,1.0,2007-11-30,382.0,1.0,-11.699999999999989,0.0,1.2000000026546331e-05,-11.699999999999989,-0.029718059436118827,Close entry(s) order TEST,BuySignal,
643,LONG,2007-12-03,422.8,1.0,2007-12-04,431.0,1.0,8.199999999999989,0.0,0.05000000000001137,8.199999999999989,0.01939451277199611,Close entry(s) order TEST,BuySignal,
644,LONG,2007-12-05,420.0,1.0,2007-12-06,448.0,1.0,28.0,0.0,0.0,28.0,0.06666666666666665,Close entry(s) order TEST,BuySignal,
645,LONG,2007-12-07,425.0,1.0,2007-12-10,425.0,1.0,0.0,0.0,0.04998799999998482,0.0,0.0,Close entry(s) order TEST,BuySignal,
646,LONG,2007-12-11,445.0,1.0,2007-12-12,469.5,1.0,24.5,0.0,0.0,24.5,0.05505617977528088,Close entry(s) order TEST,BuySignal,
647,LONG,2007-12-13,477.0,1.0,2007-12-14,471.0,1.0,-6.0,0.0,0.0,-6.0,-0.012578616352201255,Close entry(s) order TEST,BuySignal,
648,LONG,2007-12-17,465.0,1.0,2007-12-18,432.0,1.0,-33.0,0.0,0.0,-33.0,-0.07096774193548383,Close entry(s) order TEST,BuySignal,
649,LONG,2007-12-19,441.0,1.0,2007-12-20,435.0,1.0,-6.0,0.0,0.0,-6.0,-0.013605442176870763,Close entry(s) order TEST,BuySignal,
650,LONG,2007-12-24,438.5,1.0,2007-12-26,442.0,1.0,3.5,0.0,0.04998799999998482,3.5,0.007981755986316896,Close entry(s) order TEST,BuySignal,
651,LONG,2007-12-27,449.0,1.0,2007-12-28,440.0,1.0,-9.0,0.0,0.0,-9.0,-0.020044543429844075,Close entry(s) order TEST,BuySignal,
652,LONG,2007-12-31,454.6,1.0,2008-01-01,458.7,1.0,4.099999999999966,0.0,5.999999984851456e-06,4.099999999999966,0.009018917729872289,Close entry(s) order TEST,BuySignal,
653,LONG,2008-01-02,459.8,1.0,2008-01-03,455.0,1.0,-4.800000000000011,0.0,0.05000000000001137,-4.800000000000011,-0.010439321444106198,Close entry(s) order TEST,BuySignal,
654,LONG,2008-01-04,456.0,1.0,2008-01-07,455.9,1.0,-0.10000000000002274,0.0,0.0,-0.10000000000002274,-0.00021929824561406353,Close entry(s) order TEST,BuySignal,
655,LONG,2008-01-08,467.0,1.0,2008-01-09,453.0,1.0,-14.0,0.0,0.0,-14.0,-0.02997858672376874,Close entry(s) order TEST,BuySignal,
656,LONG,2008-01-10,455.0,1.0,2008-01-11,480.0,1.0,25.0,0.0,0.04998799999998482,25.0,0.05494505494505497,Close entry(s) order TEST,BuySignal,
657,LONG,2008-01-14,451.0,1.0,2008-01-15,490.0,1.0,39.0,0.0,0.04998799999998482,39.0,0.0864745011086474,Close entry(s) order TEST,BuySignal,
658,LONG,2008-01-16,503.0,1.0,2008-01-17,490.0,1.0,-13.0,0.0,0.0,-13.0,-0.025844930417495027,Close entry(s) order TEST,BuySignal,
659,LONG,2008-01-18,530.5,1.0,2008-01-21,494.0,1.0,-36.5,0.0,0.04998799999998482,-36.5,-0.06880301602262018,Close entry(s) order TEST,BuySignal,
660,LONG,2008-01-22,409.0,1.0,2008-01-23,466.0,1.0,57.0,0.0,0.0,57.0,0.13936430317848414,Close entry(s) order TEST,BuySignal,
661,LONG,2008-01-24,475.0,1.0,2008-01-25,461.0,1.0,-14.0,0.0,0.0,-14.0,-0.02947368421052632,Close entry(s) order TEST,BuySignal,
662,LONG,2008-01-28,487.0,1.0,2008-01-29,515.0,1.0,28.0,0.0,0.0,28.0,0.05749486652977409,Close entry(s) order TEST,BuySignal,
663,LONG,2008-01-30,516.4,1.0,2008-01-31,482.4,1.0,-34.0,0.0,2.4000000053092663e-05,-34.0,-0.06584043377226956,Close entry(s) order TEST,BuySignal,
664,LONG,2008-02-01,481.0,1.0,2008-02-04,478.7,1.0,-2.3000000000000114,0.0,0.0,-2.3000000000000114,-0.00478170478170481,Close entry(s) order TEST,BuySignal,
665,LONG,2008-02-05,465.0,1.0,2008-02-06,470.0,1.0,5.0,0.0,0.0,5.0,0.010752688172043001,Close entry(s) order TEST,BuySignal,
666,LONG,2008-02-07,472.2,1.0,2008-02-08,455.0,1.0,-17.19999999999999,0.0,1.2000000026546331e-05,-17.19999999999999,-0.03642524354087251,Close entry(s) order TEST,BuySignal,
667,LONG,2008-02-11,424.0,1.0,2008-02-12,390.0,1.0,-34.0,0.0,0.0,-34.0,-0.08018867924528306,Close entry(s) order TEST,BuySignal,
668,LONG,2008-02-13,411.0,1.0,2008-02-14,415.0,1.0,4.0,0.0,0.0,4.0,0.009732360097323589,Close entry(s) order TEST,BuySignal,
669,LONG,2008-02-15,415.0,1.0,2008-02-18,446.9,1.0,31.899999999999977,0.0,0.04998799999998482,31.899999999999977,0.07686746987951798,Close entry(s) order TEST,BuySignal,
670,LONG,2008-02-19,476.0,1.0,2008-02-20,470.0,1.0,-6.0,0.0,0.0,-6.0,-0.012605042016806678,Close entry(s) order TEST,BuySignal,
671,LONG,2008-02-21,477.3,1.0,2008-02-22,465.0,1.0,-12.300000000000011,0.0,1.2000000026546331e-05,-12.300000000000011,-0.025769956002514194,Close entry(s) order TEST,BuySignal,
672,LONG,2008-02-25,465.0,1.0,2008-02-26,449.0,1.0,-16.0,0.0,0.0,-16.0,-0.03440860215053765,Close entry(s) order TEST,BuySignal,
673,LONG,2008-02-27,452.0,1.0,2008-02-28,449.8,1.0,-2.1999999999999886,0.0,0.0,-2.1999999999999886,-0.004867256637168138,Close entry(s) order TEST,BuySignal,
674,LONG,2008-02-29,454.0,1.0,2008-03-03,431.2,1.0,-22.80000000000001,0.0,0.0,-22.80000000000001,-0.05022026431718063,Close entry(s) order TEST,BuySignal,
675,LONG,2008-03-04,414.9,1.0,2008-03-05,409.8,1.0,-5.099999999999966,0.0,5.999999984851456e-06,-5.099999999999966,-0.012292118582791,Close entry(s) order TEST,BuySignal,
676,LONG,2008-03-07,365.5,1.0,2008-03-10,374.0,1.0,8.5,0.0,0.0,8.5,0.023255813953488413,Close entry(s) order TEST,BuySignal,
677,LONG,2008-03-11,384.0,1.0,2008-03-12,412.0,1.0,28.0,0.0,0.0,28.0,0.07291666666666674,Close entry(s) order TEST,BuySignal,
678,LONG,2008-03-13,410.0,1.0,2008-03-14,380.0,1.0,-30.0,0.0,0.0,-30.0,-0.07317073170731703,Close entry(s) order TEST,BuySignal,
679,LONG,2008-03-17,363.0,1.0,2008-03-18,344.0,1.0,-19.0,0.0,0.0,-19.0,-0.052341597796143224,Close entry(s) order TEST,BuySignal,
680,LONG,2008-03-19,345.0,1.0,2008-03-24,325.0,1.0,-20.0,0.0,0.0,-20.0,-0.05797101449275366,Close entry(s) order TEST,BuySignal,
681,LONG,2008-03-25,298.1,1.0,2008-03-26,332.3,1.0,34.19999999999999,0.0,0.049993999999969674,34.19999999999999,0.11472660181147254,Close entry(s) order TEST,BuySignal,
682,LONG,2008-03-27,340.0,1.0,2008-03-28,373.5,1.0,33.5,0.0,0.0,33.5,0.09852941176470598,Close entry(s) order TEST,BuySignal,
683,LONG,2008-03-31,389.0,1.0,2008-04-01,381.0,1.0,-8.0,0.0,0.0,-8.0,-0.020565552699228773,Close entry(s) order TEST,BuySignal,
684,LONG,2008-04-02,385.0,1.0,2008-04-03,376.0,1.0,-9.0,0.0,0.0,-9.0,-0.023376623376623384,Close entry(s) order TEST,BuySignal,
685,LONG,2008-04-04,382.5,1.0,2008-04-07,379.0,1.0,-3.5,0.0,0.04998799999998482,-3.5,-0.009150326797385588,Close entry(s) order TEST,BuySignal,
686,LONG,2008-04-08,380.0,1.0,2008-04-09,378.0,1.0,-2.0,0.0,0.0,-2.0,-0.0052631578947368585,Close entry(s) order TEST,BuySignal,
687,LONG,2008-04-10,384.7,1.0,2008-04-11,390.0,1.0,5.300000000000011,0.0,1.2000000026546331e-05,5.300000000000011,0.013776969066805256,Close entry(s) order TEST,BuySignal,
688,LONG,2008-04-15,387.2,1.0,2008-04-16,399.0,1.0,11.800000000000011,0.0,0.05000000000001137,11.800000000000011,0.030475206611570327,Close entry(s) order TEST,BuySignal,
689,LONG,2008-04-17,408.0,1.0,2008-04-21,406.0,1.0,-2.0,0.0,0.0,-2.0,-0.004901960784313708,Close entry(s) order TEST,BuySignal,
690,LONG,2008-04-22,412.0,1.0,2008-04-23,409.0,1.0,-3.0,0.0,0.0,-3.0,-0.007281553398058249,Close entry(s) order TEST,BuySignal,
691,LONG,2008-04-24,449.0,1.0,2008-04-25,426.2,1.0,-22.80000000000001,0.0,0.0,-22.80000000000001,-0.05077951002227177,Close entry(s) order TEST,BuySignal,
692,LONG,2008-04-28,453.7,1.0,2008-04-29,438.1,1.0,-15.599999999999966,0.0,1.2000000026546331e-05,-15.599999999999966,-0.034383954154727725,Close entry(s) order TEST,BuySignal,
693,LONG,2008-04-30,419.8,1.0,2008-05-02,408.8,1.0,-11.0,0.0,0.05000000000001137,-11.0,-0.026202953787517913,Close entry(s) order TEST,BuySignal,
694,LONG,2008-05-05,402.0,1.0,2008-05-06,407.0,1.0,5.0,0.0,0.0,5.0,0.01243781094527363,Close entry(s) order TEST,BuySignal,
695,LONG,2008-05-07,395.0,1.0,2008-05-08,405.0,1.0,10.0,0.0,0.0,10.0,0.025316455696202445,Close entry(s) order TEST,BuySignal,
696,LONG,2008-05-09,409.0,1.0,2008-05-12,386.0,1.0,-23.0,0.0,0.0,-23.0,-0.05623471882640585,Close entry(s) order TEST,BuySignal,
697,LONG,2008-05-13,385.0,1.0,2008-05-14,379.3,1.0,-5.699999999999989,0.0,0.0,-5.699999999999989,-0.014805194805194821,Close entry(s) order TEST,BuySignal,
698,LONG,2008-05-15,382.0,1.0,2008-05-16,384.2,1.0,2.1999999999999886,0.0,0.0,2.1999999999999886,0.0057591623036648,Close entry(s) order TEST,BuySignal,
699,LONG,2008-05-20,380.0,1.0,2008-05-21,367.0,1.0,-13.0,0.0,0.0,-13.0,-0.03421052631578947,Close entry(s) order TEST,BuySignal,
700,LONG,2008-05-22,390.1,1.0,2008-05-23,378.0,1.0,-12.100000000000023,0.0,5.999999984851456e-06,-12.100000000000023,-0.03101768777236613,Close entry(s) order TEST,BuySignal,
701,LONG,2008-05-26,376.0,1.0,2008-05-27,359.0,1.0,-17.0,0.0,0.0,-17.0,-0.04521276595744683,Close entry(s) order TEST,BuySignal,
702,LONG,2008-05-28,342.5,1.0,2008-05-29,363.4,1.0,20.899999999999977,0.0,0.0,20.899999999999977,0.06102189781021883,Close entry(s) order TEST,BuySignal,
703,LONG,2008-05-30,380.0,1.0,2008-06-02,387.0,1.0,7.0,0.0,0.0,7.0,0.018421052631578894,Close entry(s) order TEST,BuySignal,
704,LONG,2008-06-03,375.0,1.0,2008-06-04,385.0,1.0,10.0,0.0,0.0,10.0,0.026666666666666616,Close entry(s) order TEST,BuySignal,
705,LONG,2008-06-05,383.0,1.0,2008-06-06,390.0,1.0,7.0,0.0,0.0,7.0,0.018276762402088753,Close entry(s) order TEST,BuySignal,
706,LONG,2008-06-09,385.9,1.0,2008-06-10,365.5,1.0,-20.399999999999977,0.0,5.999999984851456e-06,-20.399999999999977,-0.052863436123347984,Close entry(s) order TEST,BuySignal,
707,LONG,2008-06-11,344.5,1.0,2008-06-12,342.0,1.0,-2.5,0.0,0.04998799999998482,-2.5,-0.007256894049346929,Close entry(s) order TEST,BuySignal,
708,LONG,2008-06-13,340.0,1.0,2008-06-16,349.8,1.0,9.800000000000011,0.0,0.0,9.800000000000011,0.028823529411764692,Close entry(s) order TEST,BuySignal,
709,LONG,2008-06-17,375.0,1.0,2008-06-18,391.9,1.0,16.899999999999977,0.0,0.0,16.899999999999977,0.04506666666666659,Close entry(s) order TEST,BuySignal,
710,LONG,2008-06-19,374.0,1.0,2008-06-20,365.0,1.0,-9.0,0.0,0.0,-9.0,-0.024064171122994638,Close entry(s) order TEST,BuySignal,
711,LONG,2008-06-23,357.0,1.0,2008-06-24,335.0,1.0,-22.0,0.0,0.0,-22.0,-0.06162464985994398,Close entry(s) order TEST,BuySignal,
712,LONG,2008-06-25,309.0,1.0,2008-06-26,325.5,1.0,16.5,0.0,0.0,16.5,0.05339805825242716,Close entry(s) order TEST,BuySignal,
713,LONG,2008-06-27,310.0,1.0,2008-06-30,304.8,1.0,-5.199999999999989,0.0,0.0,-5.199999999999989,-0.01677419354838705,Close entry(s) order TEST,BuySignal,
714,LONG,2008-07-01,314.9,1.0,2008-07-02,305.0,1.0,-9.899999999999977,0.0,5.999999984851456e-06,-9.899999999999977,-0.031438551921244784,Close entry(s) order TEST,BuySignal,
715,LONG,2008-07-03,312.0,1.0,2008-07-04,314.0,1.0,2.0,0.0,0.0,2.0,0.0064102564102563875,Close entry(s) order TEST,BuySignal,
716,LONG,2008-07-07,299.0,1.0,2008-07-08,314.0,1.0,15.0,0.0,0.0,15.0,0.050167224080267525,Close entry(s) order TEST,BuySignal,
717,LONG,2008-07-09,306.8,1.0,2008-07-10,302.5,1.0,-4.300000000000011,0.0,0.05000000000001137,-4.300000000000011,-0.014015645371577623,Close entry(s) order TEST,BuySignal,
718,LONG,2008-07-11,314.0,1.0,2008-07-14,306.8,1.0,-7.199999999999989,0.0,0.0,-7.199999999999989,-0.02292993630573248,Close entry(s) order TEST,BuySignal,
719,LONG,2008-07-15,299.0,1.0,2008-07-16,290.0,1.0,-9.0,0.0,0.0,-9.0,-0.030100334448160515,Close entry(s) order TEST,BuySignal,
720,LONG,2008-07-17,282.5,1.0,2008-07-18,287.4,1.0,4.899999999999977,0.0,0.0,4.899999999999977,0.01734513274336269,Close entry(s) order TEST,BuySignal,
721,LONG,2008-07-21,293.7,1.0,2008-07-22,290.4,1.0,-3.3000000000000114,0.0,1.2000000026546331e-05,-3.3000000000000114,-0.011235955056179803,Close entry(s) order TEST,BuySignal,
722,LONG,2008-07-23,320.0,1.0,2008-07-24,337.0,1.0,17.0,0.0,0.0,17.0,0.05312500000000009,Close entry(s) order TEST,BuySignal,
723,LONG,2008-07-25,323.0,1.0,2008-07-28,337.0,1.0,14.0,0.0,0.0,14.0,0.04334365325077405,Close entry(s) order TEST,BuySignal,
724,LONG,2008-07-29,337.0,1.0,2008-07-30,332.5,1.0,-4.5,0.0,0.0,-4.5,-0.013353115727002929,Close entry(s) order TEST,BuySignal,
725,LONG,2008-07-31,329.7,1.0,2008-08-01,322.0,1.0,-7.699999999999989,0.0,1.2000000026546331e-05,-7.699999999999989,-0.023354564755838636,Close entry(s) order TEST,BuySignal,
726,LONG,2008-08-04,335.0,1.0,2008-08-05,353.0,1.0,18.0,0.0,0.0,18.0,0.0537313432835822,Close entry(s) order TEST,BuySignal,
727,LONG,2008-08-06,372.0,1.0,2008-08-07,356.6,1.0,-15.399999999999977,0.0,0.0,-15.399999999999977,-0.04139784946236558,Close entry(s) order TEST,BuySignal,
728,LONG,2008-08-08,345.0,1.0,2008-08-11,358.1,1.0,13.100000000000023,0.0,0.0,13.100000000000023,0.03797101449275364,Close entry(s) order TEST,BuySignal,
729,LONG,2008-08-12,366.8,1.0,2008-08-13,354.0,1.0,-12.800000000000011,0.0,0.05000000000001137,-12.800000000000011,-0.034896401308615044,Close entry(s) order TEST,BuySignal,
